143.0;126.0;129.0
145.0;127.0;131.0
151.0;133.0;136.0
160.0;140.0;142.0
160.0;140.0;142.0
161.0;141.0;141.0
166.0;145.0;146.0
160.0;141.0;142.0
158.0;139.0;140.0
160.0;139.0;141.0
156.0;136.0;137.0
160.0;139.0;140.0
158.0;137.0;140.0
153.0;133.0;134.0
150.0;131.0;133.0
150.0;130.0;132.0
149.0;130.0;131.0
149.0;130.0;132.0
148.0;129.0;130.0
149.0;129.0;132.0
148.0;128.0;130.0
145.0;126.0;128.0
146.0;127.0;130.0
145.0;126.0;129.0
146.0;127.0;129.0
145.0;126.0;129.0
146.0;127.0;129.0
143.0;125.0;126.0
145.0;126.0;128.0
142.0;123.0;126.0
142.0;125.0;126.0
142.0;123.0;126.0
145.0;126.0;129.0
140.0;122.0;125.0
139.0;123.0;125.0
141.0;123.0;127.0
136.0;119.0;124.0
133.0;117.0;122.0
135.0;119.0;124.0
146.0;127.0;130.0
138.0;121.0;123.0
136.0;118.0;121.0
138.0;121.0;125.0
146.0;126.0;130.0
145.0;127.0;130.0
143.0;124.0;128.0
141.0;123.0;126.0
137.0;119.0;122.0
136.0;119.0;122.0
135.0;118.0;121.0
135.0;118.0;121.0
134.0;117.0;120.0
132.0;116.0;119.0
131.0;114.0;117.0
127.0;112.0;115.0
131.0;114.0;117.0
130.0;114.0;117.0
131.0;114.0;117.0
130.0;114.0;117.0
127.0;112.0;115.0
130.0;114.0;117.0
127.0;110.0;112.0
125.0;109.0;112.0
123.0;106.0;109.0
136.0;119.0;121.0
155.0;136.0;137.0
176.0;153.0;154.0
198.0;172.0;173.0
196.0;170.0;174.0
188.0;165.0;171.0
185.0;163.0;169.0
188.0;165.0;171.0
188.0;167.0;174.0
186.0;166.0;172.0
187.0;166.0;172.0
179.0;160.0;166.0
177.0;160.0;166.0
167.0;152.0;158.0
161.0;146.0;152.0
161.0;147.0;154.0
156.0;143.0;151.0
154.0;139.0;145.0
150.0;135.0;139.0
145.0;130.0;137.0
143.0;128.0;134.0
144.0;132.0;143.0
140.0;126.0;135.0
158.0;146.0;156.0
159.0;144.0;156.0
174.0;156.0;166.0
181.0;162.0;171.0
171.0;147.0;148.0
113.0;95.0;93.0
122.0;103.0;105.0
166.0;135.0;140.0
175.0;144.0;149.0
158.0;127.0;122.0
185.0;150.0;144.0
202.0;167.0;161.0
208.0;175.0;174.0
207.0;178.0;177.0
210.0;182.0;182.0
208.0;180.0;183.0
205.0;178.0;183.0
197.0;171.0;180.0
196.0;169.0;177.0
197.0;171.0;180.0
208.0;180.0;188.0
208.0;178.0;180.0
202.0;174.0;178.0
188.0;163.0;170.0
190.0;164.0;172.0
176.0;155.0;163.0
179.0;158.0;164.0
177.0;154.0;161.0
154.0;137.0;145.0
149.0;133.0;140.0
144.0;128.0;135.0
134.0;120.0;126.0
111.0;98.0;100.0
101.0;88.0;88.0
99.0;85.0;84.0
114.0;97.0;93.0
135.0;118.0;118.0
146.0;127.0;128.0
144.0;125.0;125.0
139.0;122.0;122.0
145.0;127.0;128.0
141.0;123.0;122.0
142.0;124.0;124.0
142.0;125.0;126.0
140.0;123.0;124.0
134.0;117.0;115.0
129.0;114.0;112.0
125.0;108.0;106.0
126.0;112.0;112.0
126.0;112.0;112.0
124.0;110.0;108.0
118.0;105.0;103.0
118.0;108.0;108.0
116.0;106.0;104.0
119.0;110.0;111.0
126.0;119.0;123.0
122.0;110.0;108.0
113.0;103.0;100.0
113.0;102.0;99.0
100.0;90.0;90.0
93.0;83.0;83.0
91.0;82.0;82.0
90.0;82.0;82.0
91.0;82.0;82.0
80.0;72.0;77.0
80.0;72.0;77.0
80.0;72.0;78.0
86.0;76.0;80.0
98.0;89.0;94.0
104.0;94.0;96.0
110.0;99.0;102.0
113.0;102.0;105.0
113.0;101.0;105.0
104.0;96.0;102.0
78.0;72.0;80.0
62.0;58.0;66.0
80.0;74.0;78.0
91.0;83.0;86.0
100.0;90.0;93.0
101.0;92.0;95.0
102.0;94.0;99.0
103.0;94.0;97.0
105.0;96.0;99.0
101.0;95.0;98.0
103.0;97.0;101.0
103.0;95.0;99.0
98.0;93.0;98.0
95.0;89.0;93.0
96.0;89.0;94.0
94.0;88.0;92.0
95.0;89.0;92.0
95.0;89.0;92.0
101.0;95.0;99.0
101.0;95.0;99.0
99.0;94.0;97.0
101.0;95.0;99.0
100.0;94.0;98.0
101.0;96.0;99.0
100.0;94.0;98.0
99.0;93.0;96.0
100.0;93.0;97.0
98.0;92.0;95.0
97.0;90.0;93.0
96.0;90.0;93.0
99.0;93.0;95.0
97.0;91.0;94.0
99.0;92.0;94.0
96.0;90.0;94.0
100.0;93.0;96.0
95.0;90.0;93.0
89.0;83.0;87.0
89.0;84.0;87.0
88.0;82.0;86.0
89.0;84.0;87.0
88.0;82.0;86.0
86.0;81.0;84.0
83.0;79.0;82.0
85.0;80.0;83.0
86.0;82.0;86.0
86.0;84.0;87.0
91.0;87.0;89.0
92.0;89.0;92.0
93.0;89.0;92.0
93.0;90.0;93.0
95.0;91.0;93.0
94.0;90.0;94.0
93.0;90.0;94.0
95.0;91.0;94.0
95.0;91.0;95.0
96.0;91.0;94.0
95.0;90.0;93.0
93.0;88.0;92.0
91.0;86.0;89.0
91.0;86.0;90.0
94.0;89.0;93.0
104.0;100.0;104.0
155.0;145.0;150.0
196.0;181.0;186.0
200.0;185.0;196.0
195.0;181.0;192.0
192.0;180.0;191.0
180.0;168.0;181.0
164.0;156.0;168.0
145.0;139.0;146.0
130.0;123.0;122.0
119.0;111.0;105.0
118.0;109.0;104.0
115.0;106.0;103.0
106.0;100.0;101.0
85.0;80.0;81.0
76.0;71.0;74.0
70.0;67.0;72.0
67.0;64.0;69.0
68.0;65.0;70.0
69.0;66.0;71.0
70.0;67.0;71.0
70.0;67.0;71.0
71.0;68.0;72.0
71.0;68.0;72.0
71.0;68.0;71.0
71.0;69.0;73.0
74.0;71.0;75.0
74.0;70.0;74.0
74.0;70.0;74.0
74.0;70.0;74.0
73.0;70.0;74.0
74.0;71.0;74.0
73.0;70.0;74.0
74.0;71.0;75.0
73.0;70.0;73.0
74.0;71.0;74.0
74.0;70.0;74.0
75.0;71.0;74.0
73.0;69.0;73.0
74.0;70.0;74.0
73.0;69.0;73.0
73.0;69.0;74.0
74.0;71.0;74.0
75.0;71.0;74.0
74.0;70.0;74.0
75.0;71.0;75.0
75.0;70.0;75.0
77.0;72.0;76.0
76.0;72.0;75.0
76.0;72.0;75.0
76.0;71.0;76.0
76.0;71.0;75.0
76.0;71.0;75.0
76.0;71.0;75.0
76.0;71.0;75.0
76.0;72.0;75.0
78.0;73.0;77.0
76.0;71.0;75.0
76.0;71.0;75.0
75.0;71.0;75.0
76.0;72.0;74.0
79.0;74.0;77.0
75.0;71.0;74.0
76.0;72.0;75.0
75.0;70.0;73.0
77.0;72.0;75.0
77.0;72.0;75.0
76.0;72.0;75.0
75.0;71.0;74.0
76.0;71.0;74.0
78.0;73.0;76.0
75.0;71.0;74.0
77.0;72.0;75.0
75.0;71.0;74.0
75.0;71.0;74.0
76.0;72.0;74.0
75.0;70.0;74.0
75.0;71.0;73.0
75.0;71.0;73.0
76.0;72.0;75.0
75.0;71.0;74.0
75.0;71.0;74.0
78.0;74.0;76.0
75.0;71.0;74.0
75.0;71.0;73.0
77.0;73.0;76.0
75.0;71.0;73.0
74.0;71.0;74.0
75.0;70.0;74.0
74.0;70.0;73.0
74.0;70.0;73.0
74.0;70.0;73.0
75.0;71.0;74.0
75.0;71.0;74.0
77.0;73.0;76.0
77.0;73.0;76.0
74.0;71.0;74.0
77.0;72.0;75.0
76.0;72.0;75.0
77.0;73.0;75.0
77.0;73.0;76.0
79.0;74.0;75.0
80.0;74.0;75.0
80.0;74.0;75.0
81.0;76.0;77.0
81.0;75.0;76.0
79.0;74.0;75.0
79.0;73.0;74.0
79.0;74.0;75.0
79.0;74.0;75.0
78.0;73.0;74.0
78.0;73.0;74.0
78.0;73.0;74.0
77.0;73.0;74.0
80.0;75.0;76.0
79.0;74.0;75.0
78.0;73.0;75.0
78.0;73.0;74.0
78.0;73.0;74.0
78.0;73.0;74.0
78.0;74.0;75.0
78.0;73.0;74.0
78.0;72.0;73.0
77.0;72.0;73.0
77.0;72.0;74.0
76.0;72.0;73.0
76.0;71.0;72.0
75.0;71.0;72.0
76.0;71.0;72.0
77.0;72.0;73.0
77.0;72.0;72.0
76.0;71.0;73.0
76.0;71.0;73.0
75.0;70.0;71.0
74.0;70.0;73.0
74.0;70.0;73.0
76.0;71.0;74.0
75.0;71.0;74.0
75.0;71.0;73.0
75.0;70.0;73.0
76.0;72.0;74.0
77.0;72.0;75.0
76.0;72.0;75.0
76.0;72.0;74.0
76.0;71.0;74.0
75.0;71.0;73.0
75.0;71.0;73.0
75.0;71.0;74.0
75.0;71.0;73.0
74.0;70.0;72.0
74.0;70.0;73.0
73.0;69.0;73.0
72.0;69.0;72.0
72.0;68.0;72.0
72.0;68.0;72.0
72.0;68.0;72.0
72.0;68.0;71.0
72.0;68.0;71.0
72.0;67.0;71.0
73.0;69.0;71.0
72.0;68.0;70.0
72.0;68.0;71.0
72.0;68.0;71.0
74.0;69.0;72.0
72.0;68.0;71.0
71.0;67.0;70.0
73.0;69.0;71.0
73.0;68.0;71.0
71.0;67.0;70.0
72.0;68.0;71.0
72.0;68.0;70.0
72.0;68.0;71.0
73.0;68.0;71.0
75.0;70.0;73.0
73.0;68.0;71.0
73.0;69.0;71.0
73.0;68.0;71.0
74.0;69.0;72.0
75.0;70.0;73.0
73.0;69.0;72.0
73.0;68.0;72.0
73.0;69.0;72.0
74.0;69.0;72.0
73.0;69.0;72.0
73.0;68.0;71.0
72.0;68.0;71.0
73.0;68.0;71.0
71.0;67.0;70.0
72.0;67.0;71.0
72.0;67.0;71.0
72.0;68.0;71.0
72.0;67.0;71.0
72.0;67.0;70.0
72.0;68.0;71.0
71.0;67.0;71.0
71.0;66.0;70.0
71.0;66.0;70.0
72.0;67.0;71.0
71.0;67.0;70.0
70.0;66.0;70.0
72.0;68.0;71.0
67.0;63.0;67.0
65.0;62.0;66.0
70.0;66.0;69.0
74.0;69.0;72.0
73.0;68.0;71.0
73.0;68.0;72.0
74.0;69.0;73.0
74.0;69.0;72.0
71.0;67.0;70.0
72.0;67.0;71.0
71.0;66.0;69.0
72.0;67.0;70.0
71.0;66.0;69.0
72.0;67.0;70.0
74.0;69.0;71.0
71.0;67.0;69.0
69.0;65.0;68.0
68.0;65.0;67.0
68.0;64.0;67.0
66.0;63.0;67.0
65.0;63.0;65.0
67.0;64.0;69.0
67.0;63.0;69.0
67.0;63.0;67.0
67.0;63.0;68.0
67.0;64.0;69.0
67.0;64.0;68.0
67.0;64.0;68.0
68.0;65.0;70.0
68.0;64.0;70.0
69.0;65.0;73.0
70.0;67.0;75.0
69.0;65.0;72.0
70.0;66.0;73.0
74.0;70.0;77.0
78.0;72.0;75.0
80.0;74.0;78.0
77.0;72.0;76.0
78.0;73.0;77.0
81.0;75.0;79.0
80.0;74.0;77.0
82.0;76.0;80.0
80.0;74.0;78.0
79.0;74.0;78.0
76.0;71.0;76.0
73.0;69.0;75.0
68.0;65.0;71.0
66.0;63.0;70.0
65.0;63.0;70.0
66.0;64.0;71.0
66.0;63.0;70.0
67.0;64.0;72.0
65.0;63.0;70.0
65.0;62.0;69.0
66.0;64.0;71.0
65.0;63.0;70.0
64.0;61.0;69.0
65.0;63.0;71.0
63.0;62.0;69.0
66.0;63.0;71.0
65.0;63.0;69.0
65.0;63.0;70.0
65.0;62.0;69.0
65.0;62.0;70.0
64.0;62.0;68.0
64.0;62.0;69.0
65.0;62.0;71.0
66.0;63.0;72.0
63.0;61.0;68.0
62.0;59.0;67.0
63.0;61.0;68.0
64.0;61.0;69.0
64.0;61.0;69.0
64.0;60.0;68.0
64.0;61.0;69.0
66.0;62.0;70.0
63.0;61.0;69.0
63.0;60.0;67.0
65.0;62.0;70.0
63.0;61.0;67.0
62.0;59.0;66.0
64.0;62.0;68.0
65.0;63.0;69.0
65.0;63.0;70.0
63.0;61.0;69.0
62.0;60.0;68.0
60.0;59.0;68.0
60.0;59.0;66.0
62.0;59.0;67.0
61.0;59.0;67.0
59.0;58.0;65.0
59.0;58.0;65.0
59.0;58.0;65.0
58.0;57.0;65.0
59.0;57.0;65.0
58.0;56.0;65.0
61.0;59.0;66.0
62.0;61.0;69.0
62.0;60.0;68.0
62.0;60.0;68.0
60.0;59.0;67.0
62.0;61.0;68.0
63.0;61.0;70.0
63.0;61.0;71.0
64.0;62.0;71.0
64.0;62.0;71.0
63.0;62.0;70.0
63.0;61.0;69.0
62.0;61.0;69.0
63.0;62.0;69.0
63.0;62.0;70.0
62.0;61.0;68.0
62.0;60.0;68.0
60.0;59.0;66.0
59.0;58.0;65.0
60.0;59.0;66.0
58.0;56.0;64.0
59.0;58.0;66.0
59.0;58.0;65.0
58.0;57.0;64.0
61.0;59.0;66.0
55.0;54.0;63.0
52.0;52.0;60.0
49.0;50.0;59.0
49.0;49.0;59.0
48.0;49.0;59.0
51.0;51.0;60.0
54.0;53.0;63.0
57.0;56.0;63.0
57.0;56.0;64.0
54.0;55.0;63.0
56.0;56.0;63.0
55.0;55.0;64.0
56.0;56.0;63.0
55.0;55.0;63.0
53.0;53.0;62.0
54.0;54.0;63.0
53.0;53.0;63.0
54.0;54.0;63.0
53.0;53.0;63.0
53.0;53.0;62.0
53.0;53.0;62.0
51.0;52.0;63.0
48.0;50.0;60.0
45.0;47.0;58.0
45.0;47.0;58.0
47.0;48.0;59.0
47.0;49.0;61.0
48.0;50.0;61.0
49.0;50.0;61.0
51.0;52.0;63.0
50.0;51.0;62.0
53.0;53.0;65.0
53.0;54.0;63.0
55.0;54.0;63.0
55.0;54.0;63.0
54.0;54.0;63.0
54.0;54.0;63.0
55.0;55.0;63.0
55.0;55.0;63.0
53.0;53.0;62.0
51.0;51.0;60.0
52.0;53.0;61.0
52.0;52.0;61.0
52.0;52.0;61.0
52.0;52.0;62.0
52.0;53.0;62.0
53.0;53.0;62.0
52.0;52.0;61.0
52.0;53.0;61.0
51.0;51.0;61.0
49.0;50.0;59.0
50.0;51.0;61.0
52.0;53.0;62.0
50.0;51.0;61.0
51.0;51.0;62.0
51.0;52.0;63.0
52.0;53.0;64.0
51.0;52.0;63.0
51.0;52.0;63.0
52.0;52.0;63.0
50.0;51.0;63.0
51.0;51.0;61.0
51.0;52.0;62.0
50.0;51.0;61.0
51.0;51.0;62.0
49.0;50.0;60.0
50.0;51.0;61.0
49.0;50.0;61.0
48.0;49.0;61.0
49.0;50.0;61.0
47.0;49.0;61.0
51.0;51.0;63.0
51.0;52.0;63.0
53.0;53.0;63.0
53.0;52.0;62.0
50.0;50.0;59.0
53.0;53.0;61.0
53.0;53.0;62.0
53.0;53.0;62.0
52.0;52.0;61.0
53.0;53.0;62.0
52.0;52.0;61.0
51.0;51.0;63.0
49.0;51.0;61.0
49.0;51.0;62.0
48.0;50.0;62.0
48.0;49.0;61.0
49.0;50.0;62.0
49.0;50.0;62.0
51.0;51.0;63.0
52.0;52.0;65.0
52.0;52.0;63.0
53.0;52.0;62.0
53.0;52.0;62.0
54.0;53.0;62.0
51.0;51.0;61.0
52.0;53.0;62.0
53.0;53.0;62.0
52.0;53.0;63.0
51.0;52.0;63.0
52.0;52.0;63.0
52.0;53.0;64.0
49.0;50.0;62.0
50.0;51.0;63.0
52.0;52.0;65.0
52.0;53.0;63.0
49.0;50.0;62.0
50.0;51.0;63.0
50.0;51.0;63.0
52.0;52.0;63.0
51.0;52.0;64.0
53.0;52.0;62.0
52.0;52.0;61.0
53.0;52.0;62.0
52.0;52.0;61.0
54.0;53.0;62.0
55.0;54.0;63.0
54.0;53.0;62.0
55.0;55.0;65.0
58.0;58.0;68.0
58.0;57.0;68.0
58.0;58.0;68.0
87.0;83.0;78.0
107.0;95.0;76.0
